,Unnamed: 0,images,labels,2,4,5,7,10,12
2110,8373,b'lamp_s_000529.png',5.0,,,,,,
2111,8374,b'beer_bottle_s_002124.png',3.0,,,,,,
2112,8379,b'telephone_set_s_000333.png',5.0,,,,,,
2113,8381,b'poppy_s_000213.png',2.0,,,,,,
2114,8386,b'television_system_s_000235.png',5.0,,,,,,
2115,8389,b'clock_s_001632.png',5.0,,,,,,
2116,8390,b'mushroom_s_000130.png',4.0,,,,,,
2117,8395,b'poppy_s_002611.png',2.0,,,,,,
2118,8401,b'bartlett_s_001449.png',4.0,,,,,,
2119,8402,b'alarm_clock_s_000758.png',5.0,,,,,,
2120,8409,b'red_delicious_s_001105.png',4.0,,,,,,
2121,8411,b'clock_s_001693.png',5.0,,,,,,
2122,8415,b'computer_keyboard_s_000023.png',5.0,,,,,,
2123,8416,b'trout_s_002565.png',1.0,,,,,,
2124,8422,b'computer_keyboard_s_001135.png',5.0,,,,,,
2125,8429,b'clock_s_001626.png',5.0,,,,,,
2126,8430,b'tulipa_clusiana_s_000403.png',2.0,,,,,,
2127,8431,b'goldfish_s_000976.png',1.0,,,,,,
2128,8433,b'orchid_s_000530.png',2.0,,,,,,
2129,8436,b'clock_s_001385.png',5.0,,,,,,
2130,8439,b'mountain_rose_s_000696.png',2.0,,,,,,
2131,8448,b'telephone_set_s_000202.png',5.0,,,,,,
2132,8449,b'fishplate_s_000722.png',3.0,,,,,,
2133,8454,b'dessert_plate_s_000412.png',3.0,,,,,,
2134,8455,b'halibut_s_000642.png',1.0,,,,,,
2135,8456,b'fishbowl_s_001351.png',3.0,,,,,,
2136,8458,b'bowl_s_002745.png',3.0,,,,,,
2137,8460,b'verpa_bohemica_s_000020.png',4.0,,,,,,
2138,8463,b'poppy_s_000725.png',2.0,,,,,,
2139,8475,b'stingray_s_000839.png',1.0,,,,,,
2140,8480,b'winter_flounder_s_000062.png',1.0,,,,,,
2141,8484,b'numbfish_s_000025.png',1.0,,,,,,
2142,8485,b'tulipa_clusiana_s_000405.png',2.0,,,,,,
2143,8489,b'trout_s_002252.png',1.0,,,,,,
2144,8492,b'lamp_s_001478.png',5.0,,,,,,
2145,8496,b'dessert_plate_s_000121.png',3.0,,,,,,
2146,8497,b'navel_orange_s_001150.png',4.0,,,,,,
2147,8499,b'halibut_s_000313.png',1.0,,,,,,
2148,8502,b'tulip_s_000442.png',2.0,,,,,,
2149,8505,b'television_system_s_000189.png',5.0,,,,,,
2150,8506,b'shark_s_001563.png',1.0,,,,,,
2151,8507,b'morel_s_000812.png',4.0,,,,,,
2152,8512,b'pearmain_s_000203.png',4.0,,,,,,
2153,8518,b'sunflower_s_000250.png',2.0,,,,,,
2154,8522,b'poppy_s_002254.png',2.0,,,,,,
2155,8537,b'lamp_s_001861.png',5.0,,,,,,
2156,8540,b'beer_bottle_s_000726.png',3.0,,,,,,
2157,8541,b'rainbow_trout_s_000314.png',1.0,,,,,,
2158,8542,b'beer_bottle_s_001090.png',3.0,,,,,,
2159,8543,b'sponge_morel_s_000012.png',4.0,,,,,,
2160,8544,b'electric_lamp_s_000357.png',5.0,,,,,,
2161,8553,b'sunflower_s_001956.png',2.0,,,,,,
2162,8557,b'poppy_s_000977.png',2.0,,,,,,
2163,8560,b'electric_ray_s_000424.png',1.0,,,,,,
2164,8563,b'shark_s_000426.png',1.0,,,,,,
2165,8566,b'shark_s_001496.png',1.0,,,,,,
2166,8573,b'sunflower_s_002369.png',2.0,,,,,,
2167,8574,b'tulip_s_001424.png',2.0,,,,,,
2168,8576,b'beer_bottle_s_000508.png',3.0,,,,,,
2169,8577,b'oilcan_s_000646.png',3.0,,,,,,
2170,8580,b'sunflower_s_001090.png',2.0,,,,,,
2171,8581,b'sunflower_s_000552.png',2.0,,,,,,
2172,8587,b'sea_trout_s_000204.png',1.0,,,,,,
2173,8590,b'beer_bottle_s_000963.png',3.0,,,,,,
2174,8591,b'plaice_s_000533.png',1.0,,,,,,
2175,8599,b'goldfish_s_000186.png',1.0,,,,,,
2176,8603,b'alarm_clock_s_000908.png',5.0,,,,,,
2177,8605,b'goblet_s_000814.png',3.0,,,,,,
2178,8606,b'bell_pepper_s_000404.png',4.0,,,,,,
2179,8610,b'orchid_s_000212.png',2.0,,,,,,
2180,8612,b'bowl_s_001282.png',3.0,,,,,,
2181,8617,b'northern_spy_s_000750.png',4.0,,,,,,
2182,8633,b'soda_can_s_001963.png',3.0,,,,,,
2183,8637,b'red_delicious_s_000008.png',4.0,,,,,,
2184,8638,b'clock_s_001446.png',5.0,,,,,,
2185,8656,b'alarm_clock_s_000634.png',5.0,,,,,,
2186,8659,b'soda_can_s_000318.png',3.0,,,,,,
2187,8664,b'valencia_orange_s_001167.png',4.0,,,,,,
2188,8669,b'valencia_orange_s_000235.png',4.0,,,,,,
2189,8671,b'orchid_s_000206.png',2.0,,,,,,
2190,8678,b'plaice_s_000770.png',1.0,,,,,,
2191,8679,b'cup_s_001905.png',3.0,,,,,,
2192,8683,b'keyboard_s_001496.png',5.0,,,,,,
2193,8689,b'television_s_001188.png',5.0,,,,,,
2194,8691,b'rose_s_000172.png',2.0,,,,,,
2195,8692,b'guitarfish_s_000726.png',1.0,,,,,,
2196,8696,b'bell_pepper_s_001194.png',4.0,,,,,,
2197,8702,b'soda_can_s_000029.png',3.0,,,,,,
2198,8704,b'discharge_lamp_s_000584.png',5.0,,,,,,
2199,8706,b'clock_s_000146.png',5.0,,,,,,
2200,8707,b'bowl_s_001563.png',3.0,,,,,,
2201,8709,b'saucer_s_001394.png',3.0,,,,,,
2202,8713,b'cichlid_s_001697.png',1.0,,,,,,
2203,8714,b'beer_bottle_s_001877.png',3.0,,,,,,
2204,8722,b'rosebush_s_001638.png',2.0,,,,,,
2205,8727,b'sunflower_s_002059.png',2.0,,,,,,
2206,8733,b'bartlett_pear_s_000131.png',4.0,,,,,,
2207,8734,b'soda_can_s_000190.png',3.0,,,,,,
2208,8738,b'orange_tree_s_000354.png',4.0,,,,,,
2209,8742,b'sweet_pepper_s_001036.png',4.0,,,,,,
2210,8752,b'carassius_auratus_s_000112.png',1.0,,,,,,
2211,8753,b'pear_s_000717.png',4.0,,,,,,
2212,8754,b'desk_phone_s_000699.png',5.0,,,,,,
2213,8756,b'lady_tulip_s_000104.png',2.0,,,,,,
2214,8763,b'bell_pepper_s_000457.png',4.0,,,,,,
2215,8765,b'surveillance_system_s_000296.png',5.0,,,,,,
2216,8768,b'pear_s_000391.png',4.0,,,,,,
2217,8771,b'bartlett_pear_s_000355.png',4.0,,,,,,
2218,8772,b'cichlid_s_000482.png',1.0,,,,,,
2219,8773,b'bartlett_pear_s_000083.png',4.0,,,,,,
2220,8774,b'lady_tulip_s_000475.png',2.0,,,,,,
2221,8787,b'halibut_s_000178.png',1.0,,,,,,
2222,8791,b'butterfly_orchid_s_001568.png',2.0,,,,,,
2223,8793,b'verpa_bohemica_s_000395.png',4.0,,,,,,
2224,8796,b'bell_pepper_s_000074.png',4.0,,,,,,
2225,8802,b'desk_phone_s_000012.png',5.0,,,,,,
2226,8812,b'guitarfish_s_000774.png',1.0,,,,,,
2227,8817,b'rose_s_000939.png',2.0,,,,,,
2228,8825,b'stingray_s_001364.png',1.0,,,,,,
2229,8835,b'cichlid_s_000392.png',1.0,,,,,,
2230,8836,b'lamp_s_001880.png',5.0,,,,,,
2231,8837,b'soda_bottle_s_000824.png',3.0,,,,,,
2232,8842,b'halibut_s_000348.png',1.0,,,,,,
2233,8845,b'telephone_s_001075.png',5.0,,,,,,
2234,8847,b'macoun_s_000027.png',4.0,,,,,,
2235,8853,b'bowl_s_002516.png',3.0,,,,,,
2236,8857,b'mushroom_s_001296.png',4.0,,,,,,
2237,8865,b'fishplate_s_000630.png',3.0,,,,,,
2238,8866,b'valencia_orange_s_000237.png',4.0,,,,,,
2239,8872,b'lamp_s_001570.png',5.0,,,,,,
2240,8886,b'rainbow_trout_s_000038.png',1.0,,,,,,
2241,8890,b'soda_can_s_000174.png',3.0,,,,,,
2242,8895,b'navel_orange_s_000846.png',4.0,,,,,,
2243,8898,b'bottle_s_001616.png',3.0,,,,,,
2244,8903,b'chalice_s_001163.png',3.0,,,,,,
2245,8910,b'orchid_s_000832.png',2.0,,,,,,
2246,8919,b'tv_s_000278.png',5.0,,,,,,
2247,8920,b'alarm_clock_s_000084.png',5.0,,,,,,
2248,8921,b'beer_can_s_001493.png',3.0,,,,,,
2249,8925,b'whiskey_bottle_s_000900.png',3.0,,,,,,
2250,8926,b'mako_shark_s_000112.png',1.0,,,,,,
2251,8929,b'beer_can_s_000977.png',3.0,,,,,,
2252,8942,b'clock_s_001379.png',5.0,,,,,,
2253,8952,b'bell_pepper_s_001600.png',4.0,,,,,,
2254,8956,b'television_s_002497.png',5.0,,,,,,
2255,8957,b'macoun_s_001006.png',4.0,,,,,,
2256,8962,b'computer_keyboard_s_001759.png',5.0,,,,,,
2257,8964,b'tulip_s_000013.png',2.0,,,,,,
2258,8967,b'cichlid_fish_s_000959.png',1.0,,,,,,
2259,8977,b'jaffa_orange_s_000235.png',4.0,,,,,,
2260,8980,b'dessert_plate_s_000265.png',3.0,,,,,,
2261,8981,b'dwarf_tulip_s_000029.png',2.0,,,,,,
2262,8986,b'tulip_s_000072.png',2.0,,,,,,
2263,8994,b'dessert_plate_s_000359.png',3.0,,,,,,
2264,8998,b'mushroom_s_000887.png',4.0,,,,,,
2265,9002,b'tulipa_clusiana_s_000010.png',2.0,,,,,,
2266,9003,b'pear_s_000171.png',4.0,,,,,,
2267,9004,b'cichlid_fish_s_000938.png',1.0,,,,,,
2268,9016,b'soda_bottle_s_000183.png',3.0,,,,,,
2269,9018,b'lamp_s_000484.png',5.0,,,,,,
2270,9029,b'trout_s_002864.png',1.0,,,,,,
2271,9034,b'stingray_s_001230.png',1.0,,,,,,
2272,9036,b'electric_lamp_s_000630.png',5.0,,,,,,
2273,9038,b'clock_s_001554.png',5.0,,,,,,
2274,9044,b'fishbowl_s_002343.png',3.0,,,,,,
2275,9046,b'navel_orange_s_000201.png',4.0,,,,,,
2276,9057,b'cichlid_s_001426.png',1.0,,,,,,
2277,9059,b'rosebush_s_000245.png',2.0,,,,,,
2278,9062,b'northern_spy_s_000879.png',4.0,,,,,,
2279,9069,b'lamp_s_000735.png',5.0,,,,,,
2280,9070,b'television_s_002420.png',5.0,,,,,,
2281,9072,b'mushroom_s_000893.png',4.0,,,,,,
2282,9075,b'soda_can_s_001047.png',3.0,,,,,,
2283,9077,b'plaice_s_001654.png',1.0,,,,,,
2284,9080,b'verpa_s_000962.png',4.0,,,,,,
2285,9082,b'orchid_s_000638.png',2.0,,,,,,
2286,9084,b'plate_iron_s_001583.png',3.0,,,,,,
2287,9092,b'electric_ray_s_000355.png',1.0,,,,,,
2288,9097,b'beer_bottle_s_000006.png',3.0,,,,,,
2289,9104,b'alarm_clock_s_000925.png',5.0,,,,,,
2290,9105,b'poppy_s_000804.png',2.0,,,,,,
2291,9109,b'bottle_s_000723.png',3.0,,,,,,
2292,9110,b'lamp_s_001492.png',5.0,,,,,,
2293,9111,b'sunflower_s_000326.png',2.0,,,,,,
2294,9113,b'phone_s_000182.png',5.0,,,,,,
2295,9117,b'tulip_s_000043.png',2.0,,,,,,
2296,9123,b'plaice_s_000553.png',1.0,,,,,,
2297,9124,b'mountain_rose_s_000311.png',2.0,,,,,,
2298,9125,b'beer_bottle_s_000341.png',3.0,,,,,,
2299,9128,b'shark_s_001099.png',1.0,,,,,,
2300,9130,b'sea_trout_s_000284.png',1.0,,,,,,
2301,9131,b'beer_bottle_s_001727.png',3.0,,,,,,
2302,9133,b'winter_flounder_s_000064.png',1.0,,,,,,
2303,9138,b'thermos_s_000140.png',3.0,,,,,,
2304,9158,b'lamp_s_000495.png',5.0,,,,,,
2305,9159,b'telephone_set_s_001018.png',5.0,,,,,,
2306,9163,b'goblet_s_000583.png',3.0,,,,,,
2307,9164,b'cichlid_s_001793.png',1.0,,,,,,
2308,9165,b'carassius_auratus_s_000264.png',1.0,,,,,,
2309,9166,b'soda_can_s_000069.png',3.0,,,,,,
2310,9171,b'alarm_clock_s_000608.png',5.0,,,,,,
2311,9172,b'shortfin_mako_s_000613.png',1.0,,,,,,
2312,9174,b'stingray_s_002337.png',1.0,,,,,,
2313,9178,b'bottle_s_000165.png',3.0,,,,,,
2314,9179,b'orchis_s_000088.png',2.0,,,,,,
2315,9181,b'stingray_s_002319.png',1.0,,,,,,
2316,9183,b'fish_bowl_s_000093.png',3.0,,,,,,
2317,9202,b'bottle_s_002206.png',3.0,,,,,,
2318,9204,b'clock_s_000720.png',5.0,,,,,,
2319,9209,b'bowl_s_000719.png',3.0,,,,,,
2320,9211,b'rose_s_000430.png',2.0,,,,,,
2321,9216,b'bell_pepper_s_000203.png',4.0,,,,,,
2322,9221,b'clock_s_000206.png',5.0,,,,,,
2323,9232,b'mushroom_s_000567.png',4.0,,,,,,
2324,9234,b'plate_iron_s_000103.png',3.0,,,,,,
2325,9235,b'rose_s_001813.png',2.0,,,,,,
2326,9236,b'macoun_s_000070.png',4.0,,,,,,
2327,9237,b'bartlett_pear_s_000107.png',4.0,,,,,,
2328,9239,b'orchid_s_000118.png',2.0,,,,,,
2329,9245,b'sea_trout_s_000469.png',1.0,,,,,,
2330,9250,b'bowl_s_002620.png',3.0,,,,,,
2331,9260,b'poppy_s_000137.png',2.0,,,,,,
2332,9261,b'beer_can_s_002041.png',3.0,,,,,,
2333,9264,b'trout_s_002758.png',1.0,,,,,,
2334,9267,b'disciotis_venosa_s_000181.png',4.0,,,,,,
2335,9270,b'orchid_s_000342.png',2.0,,,,,,
2336,9298,b'bell_pepper_s_000587.png',4.0,,,,,,
2337,9305,b'alarm_clock_s_000825.png',5.0,,,,,,
2338,9306,b'poppy_s_001146.png',2.0,,,,,,
2339,9309,b'rose_s_001696.png',2.0,,,,,,
2340,9315,b'tulip_s_001241.png',2.0,,,,,,
2341,9320,b'television_s_002837.png',5.0,,,,,,
2342,9322,b'clock_s_001296.png',5.0,,,,,,
2343,9324,b'cortland_s_000136.png',4.0,,,,,,
2344,9330,b'shark_s_001624.png',1.0,,,,,,
2345,9331,b'numbfish_s_000088.png',1.0,,,,,,
2346,9332,b'beaker_s_000290.png',3.0,,,,,,
2347,9336,b'telephone_set_s_000532.png',5.0,,,,,,
2348,9341,b'poppy_s_001322.png',2.0,,,,,,
2349,9346,b'orchid_s_000210.png',2.0,,,,,,
2350,9350,b'tulip_s_000467.png',2.0,,,,,,
2351,9352,b'goldfish_s_002787.png',1.0,,,,,,
2352,9355,b'mushroom_s_002091.png',4.0,,,,,,
2353,9359,b'television_s_002259.png',5.0,,,,,,
2354,9364,b'bell_pepper_s_000669.png',4.0,,,,,,
2355,9367,b'tulipa_clusiana_s_000114.png',2.0,,,,,,
2356,9368,b'verpa_bohemica_s_000223.png',4.0,,,,,,
2357,9369,b'television_s_000824.png',5.0,,,,,,
2358,9370,b'sweet_pepper_s_000201.png',4.0,,,,,,
2359,9371,b'goblet_s_001531.png',3.0,,,,,,
2360,9381,b'dessert_plate_s_000182.png',3.0,,,,,,
2361,9386,b'bowl_s_000296.png',3.0,,,,,,
2362,9388,b'carassius_auratus_s_000180.png',1.0,,,,,,
2363,9389,b'coffee_can_s_000768.png',3.0,,,,,,
2364,9391,b'cichlid_fish_s_001567.png',1.0,,,,,,
2365,9394,b'butterfly_orchid_s_001366.png',2.0,,,,,,
2366,9395,b'orchid_s_000046.png',2.0,,,,,,
2367,9397,b'whiskey_bottle_s_000918.png',3.0,,,,,,
2368,9404,b'macoun_s_000041.png',4.0,,,,,,
2369,9410,b'poppy_s_002025.png',2.0,,,,,,
2370,9411,b'mushroom_s_000711.png',4.0,,,,,,
2371,9417,b'valencia_orange_s_001679.png',4.0,,,,,,
2372,9418,b'cichlid_s_000930.png',1.0,,,,,,
2373,9424,b'goblet_s_001693.png',3.0,,,,,,
2374,9426,b'golden_delicious_s_001608.png',4.0,,,,,,
2375,9432,b'stingray_s_000040.png',1.0,,,,,,
2376,9435,b'bell_pepper_s_000143.png',4.0,,,,,,
2377,9438,b'television_s_002135.png',5.0,,,,,,
2378,9451,b'poppy_s_000921.png',2.0,,,,,,
2379,9453,b'cup_s_002218.png',3.0,,,,,,
2380,9456,b'flounder_s_001786.png',1.0,,,,,,
2381,9461,b'chalice_s_000488.png',3.0,,,,,,
2382,9470,b'cortland_s_000525.png',4.0,,,,,,
2383,9477,b'milk_can_s_001319.png',3.0,,,,,,
2384,9478,b'sour_orange_s_000795.png',4.0,,,,,,
2385,9483,b'stingray_s_000048.png',1.0,,,,,,
2386,9484,b'television_s_001509.png',5.0,,,,,,
2387,9489,b'poppy_s_001174.png',2.0,,,,,,
2388,9492,b'rosebush_s_001987.png',2.0,,,,,,
2389,9498,b'cichlid_fish_s_001491.png',1.0,,,,,,
2390,9499,b'electric_lamp_s_000135.png',5.0,,,,,,
2391,9506,b'tulip_s_001107.png',2.0,,,,,,
2392,9512,b'sunflower_s_001507.png',2.0,,,,,,
2393,9517,b'cable_television_s_000078.png',5.0,,,,,,
2394,9519,b'poppy_s_001894.png',2.0,,,,,,
2395,9522,b'surveillance_system_s_000918.png',5.0,,,,,,
2396,9531,b'beer_bottle_s_000121.png',3.0,,,,,,
2397,9537,b'flounder_s_000867.png',1.0,,,,,,
2398,9541,b'sunflower_s_000667.png',2.0,,,,,,
2399,9545,b'anjou_s_001521.png',4.0,,,,,,
2400,9546,b'tv_s_002764.png',5.0,,,,,,
2401,9547,b'whiskey_bottle_s_000397.png',3.0,,,,,,
2402,9548,b'milk_can_s_000236.png',3.0,,,,,,
2403,9550,b'phone_s_000815.png',5.0,,,,,,
2404,9562,b'rosebush_s_002264.png',2.0,,,,,,
2405,9564,b'butterfly_orchid_s_001020.png',2.0,,,,,,
2406,9565,b'citrus_aurantium_s_000074.png',4.0,,,,,,
2407,9567,b'telephone_set_s_000404.png',5.0,,,,,,
2408,9573,b'rosebush_s_001330.png',2.0,,,,,,
2409,9575,b'beer_bottle_s_001567.png',3.0,,,,,,
2410,9581,b'rose_s_001402.png',2.0,,,,,,
2411,9596,b'bartlett_pear_s_000595.png',4.0,,,,,,
2412,9607,b'dessert_plate_s_000004.png',3.0,,,,,,
2413,9610,b'television_s_001479.png',5.0,,,,,,
2414,9613,b'saucer_s_000182.png',3.0,,,,,,
2415,9621,b'oilcan_s_001015.png',3.0,,,,,,
2416,9633,b'mako_shark_s_000115.png',1.0,,,,,,
2417,9635,b'shark_s_000168.png',1.0,,,,,,
2418,9636,b'poppy_s_001041.png',2.0,,,,,,
2419,9637,b'sunflower_s_001448.png',2.0,,,,,,
2420,9638,b'halibut_s_000605.png',1.0,,,,,,
2421,9639,b'lady_tulip_s_000271.png',2.0,,,,,,
2422,9640,b'clock_s_001571.png',5.0,,,,,,
2423,9641,b'line_engraving_s_000244.png',3.0,,,,,,
2424,9648,b'rose_s_001212.png',2.0,,,,,,
2425,9651,b'bartlett_pear_s_000364.png',4.0,,,,,,
2426,9653,b'dasyatis_centroura_s_000011.png',1.0,,,,,,
2427,9660,b'keyboard_s_001146.png',5.0,,,,,,
2428,9664,b'valencia_orange_s_001462.png',4.0,,,,,,
2429,9665,b'pearmain_s_000118.png',4.0,,,,,,
2430,9667,b'whiskey_bottle_s_001157.png',3.0,,,,,,
2431,9669,b'mushroom_s_000537.png',4.0,,,,,,
2432,9671,b'tulip_s_000963.png',2.0,,,,,,
2433,9681,b'clock_s_001994.png',5.0,,,,,,
2434,9685,b'pear_s_000684.png',4.0,,,,,,
2435,9688,b'tulip_s_001237.png',2.0,,,,,,
2436,9700,b'sunflower_s_001142.png',2.0,,,,,,
2437,9702,b'eagle_ray_s_000059.png',1.0,,,,,,
2438,9703,b'bowl_s_000102.png',3.0,,,,,,
2439,9708,b'electric_lamp_s_000365.png',5.0,,,,,,
2440,9711,b'oilcan_s_001197.png',3.0,,,,,,
2441,9720,b'bartlett_pear_s_000238.png',4.0,,,,,,
2442,9728,b'sweet_pepper_s_001511.png',4.0,,,,,,
2443,9732,b'tulip_s_001123.png',2.0,,,,,,
2444,9737,b'television_s_002515.png',5.0,,,,,,
2445,9744,b'dwarf_tulip_s_000096.png',2.0,,,,,,
2446,9746,b'sunflower_s_000225.png',2.0,,,,,,
2447,9749,b'orchid_s_000230.png',2.0,,,,,,
2448,9754,b'rosebush_s_001995.png',2.0,,,,,,
2449,9764,b'computer_keyboard_s_002077.png',5.0,,,,,,
2450,9776,b'telephone_set_s_000703.png',5.0,,,,,,
2451,9790,b'cichlid_s_000077.png',1.0,,,,,,
2452,9791,b'eagle_ray_s_000065.png',1.0,,,,,,
2453,9804,b'saucer_s_000459.png',3.0,,,,,,
2454,9805,b'pop_bottle_s_000043.png',3.0,,,,,,
2455,9808,b'poppy_s_002431.png',2.0,,,,,,
2456,9818,b'plaice_s_000072.png',1.0,,,,,,
2457,9822,b'lamp_s_000341.png',5.0,,,,,,
2458,9828,b'clock_s_001171.png',5.0,,,,,,
2459,9829,b'morchella_esculenta_s_000174.png',4.0,,,,,,
2460,9831,b'tv_s_001423.png',5.0,,,,,,
2461,9834,b'turbot_s_000297.png',1.0,,,,,,
2462,9837,b'bonito_shark_s_000031.png',1.0,,,,,,
2463,9839,b'shark_s_000212.png',1.0,,,,,,
2464,9841,b'dessert_plate_s_000294.png',3.0,,,,,,
2465,9846,b'shark_s_001814.png',1.0,,,,,,
2466,9848,b'lamp_s_000546.png',5.0,,,,,,
2467,9850,b'carassius_auratus_s_000200.png',1.0,,,,,,
2468,9852,b'poppy_s_000225.png',2.0,,,,,,
2469,9853,b'butterfly_ray_s_000722.png',1.0,,,,,,
2470,9854,b'bell_pepper_s_000301.png',4.0,,,,,,
2471,9857,b'rose_s_001816.png',2.0,,,,,,
2472,9860,b'soda_can_s_000577.png',3.0,,,,,,
2473,9864,b'coffee_can_s_000060.png',3.0,,,,,,
2474,9872,b'sunflower_s_001444.png',2.0,,,,,,
2475,9877,b'goblet_s_001370.png',3.0,,,,,,
2476,9880,b'television_s_001029.png',5.0,,,,,,
2477,9882,b'bell_pepper_s_000328.png',4.0,,,,,,
2478,9883,b'telephone_set_s_000925.png',5.0,,,,,,
2479,9884,b'cichlid_fish_s_000121.png',1.0,,,,,,
2480,9886,b'gray_sole_s_000109.png',1.0,,,,,,
2481,9890,b'beer_bottle_s_001965.png',3.0,,,,,,
2482,9891,b'sunflower_s_000479.png',2.0,,,,,,
2483,9902,b'sunflower_s_001127.png',2.0,,,,,,
2484,9904,b'sweet_pepper_s_000847.png',4.0,,,,,,
2485,9908,b'cichlid_s_000131.png',1.0,,,,,,
2486,9915,b'bosc_s_002043.png',4.0,,,,,,
2487,9918,b'mako_shark_s_000265.png',1.0,,,,,,
2488,9920,b'bottle_s_000275.png',3.0,,,,,,
2489,9923,b'plaice_s_000598.png',1.0,,,,,,
2490,9924,b'bosc_s_001562.png',4.0,,,,,,
2491,9931,b'bowl_s_000651.png',3.0,,,,,,
2492,9933,b'whiskey_bottle_s_001210.png',3.0,,,,,,
2493,9934,b'turbot_s_001047.png',1.0,,,,,,
2494,9938,b'dessert_plate_s_000365.png',3.0,,,,,,
2495,9942,b'butterfly_orchid_s_000565.png',2.0,,,,,,
2496,9943,b'dwarf_tulip_s_000027.png',2.0,,,,,,
2497,9947,b'goblet_s_000020.png',3.0,,,,,,
2498,9948,b'poppy_s_001592.png',2.0,,,,,,
2499,9949,b'rose_s_000132.png',2.0,,,,,,
2500,9961,b'tulip_s_001496.png',2.0,,,,,,
2501,9963,b'goblet_s_001633.png',3.0,,,,,,
2502,9967,b'tv_s_000865.png',5.0,,,,,,
2503,9968,b'plaice_s_000613.png',1.0,,,,,,
2504,9980,b'telephone_s_001960.png',5.0,,,,,,
2505,9982,b'desk_phone_s_000754.png',5.0,,,,,,
2506,9985,b'telephone_set_s_000198.png',5.0,,,,,,
2507,9990,b'bartlett_pear_s_000440.png',4.0,,,,,,
2508,9993,b'bottle_s_000762.png',3.0,,,,,,
2509,9996,b'stingray_s_000220.png',1.0,,,,,,
2510,10003,b'clock_s_002213.png',5.0,,,,,,
2511,10006,b'mushroom_s_000696.png',4.0,,,,,,
2512,10007,b'poppy_s_001916.png',2.0,,,,,,
2513,10010,b'cichlid_s_001536.png',1.0,,,,,,
2514,10013,b'lamp_s_001219.png',5.0,,,,,,
2515,10027,b'orchid_s_001527.png',2.0,,,,,,
2516,10037,b'pearmain_s_000365.png',4.0,,,,,,
2517,10039,b'verpa_bohemica_s_000324.png',4.0,,,,,,
2518,10041,b'orchid_s_001121.png',2.0,,,,,,
2519,10054,b'poppy_s_001040.png',2.0,,,,,,
2520,10062,b'bowl_s_001441.png',3.0,,,,,,
2521,10071,b'plate_s_000404.png',3.0,,,,,,
2522,10077,b'shark_s_000813.png',1.0,,,,,,
2523,10086,b'television_s_002778.png',5.0,,,,,,
2524,10096,b'bell_pepper_s_001129.png',4.0,,,,,,
2525,10102,b'pear_s_000796.png',4.0,,,,,,
2526,10114,b'rosebush_s_000485.png',2.0,,,,,,
2527,10117,b'bartlett_pear_s_000583.png',4.0,,,,,,
2528,10119,b'bottle_s_000677.png',3.0,,,,,,
2529,10120,b'lamp_s_000152.png',5.0,,,,,,
2530,10122,b'television_s_001629.png',5.0,,,,,,
2531,10125,b'computer_keyboard_s_002172.png',5.0,,,,,,
2532,10138,b'cichlid_s_001038.png',1.0,,,,,,
2533,10151,b'cichlid_fish_s_000374.png',1.0,,,,,,
2534,10154,b'computer_keyboard_s_002232.png',5.0,,,,,,
2535,10155,b'navel_orange_s_001060.png',4.0,,,,,,
2536,10156,b'plaice_s_000430.png',1.0,,,,,,
2537,10159,b'sweet_pepper_s_001306.png',4.0,,,,,,
2538,10160,b'turbot_s_000341.png',1.0,,,,,,
2539,10165,b'anjou_s_001815.png',4.0,,,,,,
2540,10176,b'telephone_set_s_001298.png',5.0,,,,,,
2541,10193,b'pear_s_000300.png',4.0,,,,,,
2542,10194,b'butterfly_ray_s_000068.png',1.0,,,,,,
2543,10200,b'rainbow_trout_s_000591.png',1.0,,,,,,
2544,10206,b'butterfly_orchid_s_000760.png',2.0,,,,,,
2545,10212,b'beer_bottle_s_000013.png',3.0,,,,,,
2546,10218,b'telephone_set_s_000209.png',5.0,,,,,,
2547,10221,b'northern_spy_s_000316.png',4.0,,,,,,
2548,10226,b'bottle_s_000950.png',3.0,,,,,,
2549,10229,b'orchid_s_000336.png',2.0,,,,,,
2550,10240,b'clock_s_001342.png',5.0,,,,,,
2551,10244,b'bell_pepper_s_000137.png',4.0,,,,,,
2552,10251,b'alarm_clock_s_000826.png',5.0,,,,,,
2553,10254,b'beer_can_s_002263.png',3.0,,,,,,
2554,10262,b'poppy_s_002736.png',2.0,,,,,,
2555,10268,b'saucer_s_001418.png',3.0,,,,,,
2556,10270,b'cup_s_002120.png',3.0,,,,,,
2557,10273,b'plate_s_002253.png',3.0,,,,,,
2558,10277,b'dessert_plate_s_000048.png',3.0,,,,,,
2559,10280,b'bowl_s_000403.png',3.0,,,,,,
2560,10283,b'sunflower_s_000544.png',2.0,,,,,,
2561,10291,b'clock_s_000737.png',5.0,,,,,,
2562,10292,b'navel_orange_s_000235.png',4.0,,,,,,
2563,10293,b'cichlid_fish_s_000363.png',1.0,,,,,,
2564,10295,b'lady_tulip_s_000709.png',2.0,,,,,,
2565,10297,b'mushroom_s_001795.png',4.0,,,,,,
2566,10299,b'telephone_set_s_000503.png',5.0,,,,,,
2567,10300,b'goldfish_s_001362.png',1.0,,,,,,
2568,10305,b'lamp_s_000508.png',5.0,,,,,,
2569,10309,b'sunflower_s_000817.png',2.0,,,,,,
2570,10311,b'sweet_pepper_s_002209.png',4.0,,,,,,
